"store","websites","attribute_set","type","category_ids","sku","has_options","name","url_key","url_path","options_container","price","weight","status","visibility","tax_class_id","brand","supplier","mode","description","short_description","special_from_date","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","meta_title","meta_description","image","small_image","thumbnail","custom_design","page_layout","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","special_price","msrp","is_recurring","meta_keyword","custom_layout_update","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to"
"admin","pdc","Default","simple","8","1182","0","MOXAL PLUS SUSPN 100ML","moxal-plus-suspn-100ml","moxal-plus-suspn-100ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","JULPHAR DRUG STORE","Normal","MOXAL PLUS SUSPN 100ML","MOXAL PLUS SUSPN 100ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","MOXAL PLUS SUSPN 100ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1183","0","MOXAL SUSPN 200ML","moxal-suspn-200ml","moxal-suspn-200ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","JULPHAR DRUG STORE","Normal","MOXAL SUSPN 200ML","MOXAL SUSPN 200ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","MOXAL SUSPN 200ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1207","0","MUCOLYTE 8MG TAB 20S","mucolyte-8mg-tab-20s","mucolyte-8mg-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","JULPHAR DRUG STORE","Normal","MUCOLYTE 8MG TAB 20S","MUCOLYTE 8MG TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","MUCOLYTE 8MG TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3610","0","NASIVIN PAED 0.025% NASAL DROPS 10ML","nasivin-paed-0-025-nasal-drops-10ml","nasivin-paed-0-025-nasal-drops-10ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","JULPHAR DRUG STORE","Normal","NASIVIN PAED 0.025% NASAL DROPS 10ML","NASIVIN PAED 0.025% NASAL DROPS 10ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NASIVIN PAED 0.025% NASAL DROPS 10ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1518","0","PANDERM CREAM 15GM","panderm-cream-15gm","panderm-cream-15gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","JULPHAR DRUG STORE","Normal","PANDERM CREAM 15GM","PANDERM CREAM 15GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","PANDERM CREAM 15GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","13745","0","PANTONIX I.V. INFUSION POWDER 40MG VIAL 1S","pantonix-i-v-infusion-powder-40mg-vial-1s","pantonix-i-v-infusion-powder-40mg-vial-1s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","JULPHAR DRUG STORE","Normal","PANTONIX I.V. INFUSION POWDER 40MG VIAL 1S","PANTONIX I.V. INFUSION POWDER 40MG VIAL 1S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","PANTONIX I.V. INFUSION POWDER 40MG VIAL 1S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1728","0","PROFINAL XP TAB 20S","profinal-xp-tab-20s","profinal-xp-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","JULPHAR DRUG STORE","Normal","PROFINAL XP TAB 20S","PROFINAL XP TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","PROFINAL XP TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1800","0","RISEK 20MG CAP 14S","risek-20mg-cap-14s","risek-20mg-cap-14s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","JULPHAR DRUG STORE","Normal","RISEK 20MG CAP 14S","RISEK 20MG CAP 14S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","RISEK 20MG CAP 14S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","5386","0","RISEK 40MG CAP 14S","risek-40mg-cap-14s","risek-40mg-cap-14s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","JULPHAR DRUG STORE","Normal","RISEK 40MG CAP 14S","RISEK 40MG CAP 14S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","RISEK 40MG CAP 14S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","5","8309","0","AMEYA AMEDINE TINCTURE 100ML","ameya-amedine-tincture-100ml","ameya-amedine-tincture-100ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","KHAT AL NEJOUM GENERAL TRADING","BestSeller","AMEYA AMEDINE TINCTURE 100ML","AMEYA AMEDINE TINCTURE 100ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","AMEYA AMEDINE TINCTURE 100ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","5","9531","0","AMEYA SURGICAL SPIRIT 100ML","ameya-surgical-spirit-100ml","ameya-surgical-spirit-100ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","KHAT AL NEJOUM GENERAL TRADING","BestSeller","AMEYA SURGICAL SPIRIT 100ML","AMEYA SURGICAL SPIRIT 100ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","AMEYA SURGICAL SPIRIT 100ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","7","12460","0","ON CALL PLUS BLOOD GLUCOSE TEST STRIPS 50S","on-call-plus-blood-glucose-test-strips-50s","on-call-plus-blood-glucose-test-strips-50s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","On Call","LOGTECH GENERAL TRADING L.L.C","BestSeller","ON CALL PLUS BLOOD GLUCOSE TEST STRIPS 50S","ON CALL PLUS BLOOD GLUCOSE TEST STRIPS 50S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ON CALL PLUS BLOOD GLUCOSE TEST STRIPS 50S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","7","12459","0","ON CALL STERILE LANCETS 100S","on-call-sterile-lancets-100s","on-call-sterile-lancets-100s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","On Call","LOGTECH GENERAL TRADING L.L.C","BestSeller","ON CALL STERILE LANCETS 100S","ON CALL STERILE LANCETS 100S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ON CALL STERILE LANCETS 100S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","10","14018","0","VICHY DEO ROLL ON ANTI PERSPIRANT TRANSPIRATION INTENSE 48HR 50ML 3 FOR 2 - OFFER PACK","vichy-deo-roll-on-anti-perspirant-transpiration-intense-48hr-50ml-3-for-2-offer-pack","vichy-deo-roll-on-anti-perspirant-transpiration-intense-48hr-50ml-3-for-2-offer-pack.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","LOREAL","BestSeller","VICHY DEO ROLL ON ANTI PERSPIRANT TRANSPIRATION INTENSE 48HR 50ML 3 FOR 2 - OFFER PACK","VICHY DEO ROLL ON ANTI PERSPIRANT TRANSPIRATION INTENSE 48HR 50ML 3 FOR 2 - OFFER PACK","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","VICHY DEO ROLL ON ANTI PERSPIRANT TRANSPIRATION INTENSE 48HR 50ML 3 FOR 2 - OFFER PACK","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","10","14014","0","VICHY DEO ROLL ON STRESS RESIST ANTI TRANSPIRANT 72 HRS 50ML 3 FOR 2 - OFFER PACK","vichy-deo-roll-on-stress-resist-anti-transpirant-72-hrs-50ml-3-for-2-offer-pack","vichy-deo-roll-on-stress-resist-anti-transpirant-72-hrs-50ml-3-for-2-offer-pack.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","LOREAL","BestSeller","VICHY DEO ROLL ON STRESS RESIST ANTI TRANSPIRANT 72 HRS 50ML 3 FOR 2 - OFFER PACK","VICHY DEO ROLL ON STRESS RESIST ANTI TRANSPIRANT 72 HRS 50ML 3 FOR 2 - OFFER PACK","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","VICHY DEO ROLL ON STRESS RESIST ANTI TRANSPIRANT 72 HRS 50ML 3 FOR 2 - OFFER PACK","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","10","14019","0","VICHY DEODORANT MINERAL ROLL ON 48HR ANTI ODOUR HYPOALLERGENIC 50ML 3 FOR 2 - OFFER PACK","vichy-deodorant-mineral-roll-on-48hr-anti-odour-hypoallergenic-50ml-3-for-2-offer-pack","vichy-deodorant-mineral-roll-on-48hr-anti-odour-hypoallergenic-50ml-3-for-2-offer-pack.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","LOREAL","BestSeller","VICHY DEODORANT MINERAL ROLL ON 48HR ANTI ODOUR HYPOALLERGENIC 50ML 3 FOR 2 - OFFER PACK","VICHY DEODORANT MINERAL ROLL ON 48HR ANTI ODOUR HYPOALLERGENIC 50ML 3 FOR 2 - OFFER PACK","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","VICHY DEODORANT MINERAL ROLL ON 48HR ANTI ODOUR HYPOALLERGENIC 50ML 3 FOR 2 - OFFER PACK","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","10","14015","0","VICHY DEO ROLL ON ANTI TRANSPIRANT 48 HRS 50ML 3 FOR 2 - OFFER PACK","vichy-deo-roll-on-anti-transpirant-48-hrs-50ml-3-for-2-offer-pack","vichy-deo-roll-on-anti-transpirant-48-hrs-50ml-3-for-2-offer-pack.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","LOREAL","Normal","VICHY DEO ROLL ON ANTI TRANSPIRANT 48 HRS 50ML 3 FOR 2 - OFFER PACK","VICHY DEO ROLL ON ANTI TRANSPIRANT 48 HRS 50ML 3 FOR 2 - OFFER PACK","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","VICHY DEO ROLL ON ANTI TRANSPIRANT 48 HRS 50ML 3 FOR 2 - OFFER PACK","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","6","12404","0","VICHY DERCOS ULTRA SOOTHING SHAMPOO DRY HAIR 200ML","vichy-dercos-ultra-soothing-shampoo-dry-hair-200ml","vichy-dercos-ultra-soothing-shampoo-dry-hair-200ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","LOREAL","Normal","VICHY DERCOS ULTRA SOOTHING SHAMPOO DRY HAIR 200ML","VICHY DERCOS ULTRA SOOTHING SHAMPOO DRY HAIR 200ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","VICHY DERCOS ULTRA SOOTHING SHAMPOO DRY HAIR 200ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","121","0","ARTELAC ADVANCED 0.2% EYE DROPS SOLUTION","artelac-advanced-0-2-eye-drops-solution","artelac-advanced-0-2-eye-drops-solution.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","LUNATUS","Normal","ARTELAC ADVANCED 0.2% EYE DROPS SOLUTION","ARTELAC ADVANCED 0.2% EYE DROPS SOLUTION","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ARTELAC ADVANCED 0.2% EYE DROPS SOLUTION","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3414","0","LIPOSIC 2GM/GM EYE GEL 10GM","liposic-2gm-gm-eye-gel-10gm","liposic-2gm-gm-eye-gel-10gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","LUNATUS","Normal","LIPOSIC 2GM/GM EYE GEL 10GM","LIPOSIC 2GM/GM EYE GEL 10GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","LIPOSIC 2GM/GM EYE GEL 10GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","3791","0","PANTOGAR CAP 90S","pantogar-cap-90s","pantogar-cap-90s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Pantogar","LUNATUS","Normal","PANTOGAR CAP 90S","PANTOGAR CAP 90S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","PANTOGAR CAP 90S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","10","443","0","CLEAR BLUE PLUS PREGNANCY TEST SINGLE","clear-blue-plus-pregnancy-test-single","clear-blue-plus-pregnancy-test-single.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Clearblue","METROMED (METROPOLITAN MEDICAL MKTNG LLC)","BestSeller","CLEAR BLUE PLUS PREGNANCY TEST SINGLE","CLEAR BLUE PLUS PREGNANCY TEST SINGLE","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CLEAR BLUE PLUS PREGNANCY TEST SINGLE","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","733","0","FLEET ENEMA ADULT 133ML","fleet-enema-adult-133ml","fleet-enema-adult-133ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","METROMED (METROPOLITAN MEDICAL MKTNG LLC)","BestSeller","FLEET ENEMA ADULT 133ML","FLEET ENEMA ADULT 133ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","FLEET ENEMA ADULT 133ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","10304","0","ITRACIM 100MG CAP 15S","itracim-100mg-cap-15s","itracim-100mg-cap-15s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","METROMED (METROPOLITAN MEDICAL MKTNG LLC)","BestSeller","ITRACIM 100MG CAP 15S","ITRACIM 100MG CAP 15S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ITRACIM 100MG CAP 15S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","2355","0","ADDITIVA VIT C 1G RED ORANGE EFFER TAB 20S","additiva-vit-c-1g-red-orange-effer-tab-20s","additiva-vit-c-1g-red-orange-effer-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Additiva","METROMED (METROPOLITAN MEDICAL MKTNG LLC)","Normal","ADDITIVA VIT C 1G RED ORANGE EFFER TAB 20S","ADDITIVA VIT C 1G RED ORANGE EFFER TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ADDITIVA VIT C 1G RED ORANGE EFFER TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","163","0","BALSAM SUGAR FREE SYRUP 120ML","balsam-sugar-free-syrup-120ml","balsam-sugar-free-syrup-120ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","METROMED (METROPOLITAN MEDICAL MKTNG LLC)","Normal","BALSAM SUGAR FREE SYRUP 120ML","BALSAM SUGAR FREE SYRUP 120ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BALSAM SUGAR FREE SYRUP 120ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","10","441","0","CLEAR BLUE CONCEPTION INDICATOR TEST 1S","clear-blue-conception-indicator-test-1s","clear-blue-conception-indicator-test-1s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Clearblue","METROMED (METROPOLITAN MEDICAL MKTNG LLC)","Normal","CLEAR BLUE CONCEPTION INDICATOR TEST 1S","CLEAR BLUE CONCEPTION INDICATOR TEST 1S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CLEAR BLUE CONCEPTION INDICATOR TEST 1S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","6004","0","THIOTACID 300MG TAB 30S","thiotacid-300mg-tab-30s","thiotacid-300mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","METROMED (METROPOLITAN MEDICAL MKTNG LLC)","Normal","THIOTACID 300MG TAB 30S","THIOTACID 300MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","THIOTACID 300MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","25","0","ACTOS 15MG TAB 30S","actos-15mg-tab-30s","actos-15mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","MODERN PHARMACEUTICAL CO.","BestSeller","ACTOS 15MG TAB 30S","ACTOS 15MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ACTOS 15MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","26","0","ACTOS 30MG TAB 30S","actos-30mg-tab-30s","actos-30mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","MODERN PHARMACEUTICAL CO.","BestSeller","ACTOS 30MG TAB 30S","ACTOS 30MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ACTOS 30MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2374","0","ALCAINE 0.5% EYE DROPS 15ML","alcaine-0-5-eye-drops-15ml","alcaine-0-5-eye-drops-15ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","MODERN PHARMACEUTICAL CO.","BestSeller","ALCAINE 0.5% EYE DROPS 15ML","ALCAINE 0.5% EYE DROPS 15ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ALCAINE 0.5% EYE DROPS 15ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
